,Material Category,Material Type,Jurisdiction(s),Business Group,Total Disposed Tons,Material Tons Disposed,Percent of Disposal,Total Curbside Recycle Tons,Material Tons in Curbside Recycle,Percent of Curbside Recycle,Total Curbside Organics Tons,Material Tons in Curbside Organics,Percent of Curbside Organics,Total Other Diversion Tons,Material Tons in Other Diversion,Percent of Other Diversion,Material Tons Generated (Sum of all Streams),Percent of Total Generation
30,Plastic,Miscellaneous Plastic Containers,San Mateo (Countywide),"Services - Professional, Technical, & Financial",130968.4166,279.3829736,0.002133208759,24158.60134,657.871269,0.02723134753,6301.799393,3.016116909,0.0004786120155,3205.787171,0.3887482294,0.0001212645159,940.6591078,0.005713617197
31,Plastic,Plastic Trash Bags,San Mateo (Countywide),"Services - Professional, Technical, & Financial",130968.4166,2479.382146,0.01893114546,24158.60134,22.58648446,0.0009349251697,6301.799393,1.817933479,0.0002884784751,3205.787171,0,0,2503.786564,0.01520814273
32,Plastic,Plastic Grocery and Other Merchandise Bags,San Mateo (Countywide),"Services - Professional, Technical, & Financial",130968.4166,255.3522232,0.00194972368,24158.60134,11.06954775,0.0004582031716,6301.799393,0,0,3205.787171,0,0,266.421771,0.001618261068
33,Plastic,Non-Bag Commercial and Industrial Packaging Film,San Mateo (Countywide),"Services - Professional, Technical, & Financial",130968.4166,1086.189266,0.008293520637,24158.60134,377.4030472,0.01562189143,6301.799393,0,0,3205.787171,0,0,1463.592313,0.008889943384
34,Plastic,Film Products,San Mateo (Countywide),"Services - Professional, Technical, & Financial",130968.4166,0,0,24158.60134,5.313657969,0.0002199489074,6301.799393,0,0,3205.787171,0.008792474436,2.74E-06,5.322450444,3.23E-05
35,Plastic,Other Film - Other,San Mateo (Countywide),"Services - Professional, Technical, & Financial",130968.4166,2847.022939,0.0217382405,24158.60134,48.00713094,0.001987165162,6301.799393,1.941883489,0.000308147462,3205.787171,0.008792474436,2.74E-06,2896.980746,0.01759642667
36,Plastic,Durable Plastic Items - #2 and #5 Bulky Rigids,San Mateo (Countywide),"Services - Professional, Technical, & Financial",130968.4166,515.7133811,0.003937692723,24158.60134,5.26170964,0.0002177986037,6301.799393,0,0,3205.787171,0,0,520.9750908,0.003164432485
37,Plastic,Durable Plastic Items - Other,San Mateo (Countywide),"Services - Professional, Technical, & Financial",130968.4166,1483.336582,0.01132591063,24158.60134,3.877049209,0.0001604831817,6301.799393,2.065833499,0.000327816449,3205.787171,0.008792474436,2.74E-06,1489.288257,0.009046022013
38,Plastic,Remainder / Composite Plastic,San Mateo (Countywide),"Services - Professional, Technical, & Financial",130968.4166,7409.1594,0.05657210791,24158.60134,480.0593816,0.01987115789,6301.799393,0.08263333996,1.31E-05,3205.787171,0,0,7889.301415,0.04792006781
39,Other Organic,Food,San Mateo (Countywide),"Services - Professional, Technical, & Financial",130968.4166,10834.1943,0.08272371751,24158.60134,17.05901652,0.0007061259995,6301.799393,7.313050587,0.001160470229,3205.787171,163.9391234,0.05113849256,11022.50549,0.0669513285
40,Other Organic,Leaves and Grass,San Mateo (Countywide),"Services - Professional, Technical, & Financial",130968.4166,4471.597031,0.03414256006,24158.60134,0,0,6301.799393,6226.14857,0.9879953616,3205.787171,100.0541731,0.0312104852,10797.79977,0.06558645313
41,Other Organic,Prunings and Trimmings,San Mateo (Countywide),"Services - Professional, Technical, & Financial",130968.4166,4189.403053,0.03198788807,24158.60134,0,0,6301.799393,0,0,3205.787171,0,0,4189.403053,0.02544667364
42,Other Organic,Branches and Stumps,San Mateo (Countywide),"Services - Professional, Technical, & Financial",130968.4166,317.5777687,0.002424842392,24158.60134,0,0,6301.799393,0,0,3205.787171,0,0,317.5777687,0.001928985522
43,Other Organic,Manures,San Mateo (Countywide),"Services - Professional, Technical, & Financial",130968.4166,48.46011104,0.00037001372,24158.60134,0,0,6301.799393,0,0,3205.787171,0,0,48.46011104,0.0002943494849
44,Other Organic,Textiles,San Mateo (Countywide),"Services - Professional, Technical, & Financial",130968.4166,2770.004317,0.0211501703,24158.60134,18.15385203,0.0007514446626,6301.799393,4.214300338,0.0006687455559,3205.787171,0,0,2792.372469,0.01696103001
45,Other Organic,Carpet,San Mateo (Countywide),"Services - Professional, Technical, & Financial",130968.4166,780.2153041,0.005957278282,24158.60134,0,0,6301.799393,0,0,3205.787171,0,0,780.2153041,0.004739072361
46,Other Organic,Remainder / Composite Organic,San Mateo (Countywide),"Services - Professional, Technical, & Financial",130968.4166,6833.856471,0.05217942345,24158.60134,0,0,6301.799393,0,0,3205.787171,0,0,6833.856471,0.04150923489
47,Inerts and Other,Concrete,San Mateo (Countywide),"Services - Professional, Technical, & Financial",130968.4166,2615.762324,0.01997246658,24158.60134,0,0,6301.799393,0,0,3205.787171,0,0,2615.762324,0.01588828989
48,Inerts and Other,Asphalt Paving,San Mateo (Countywide),"Services - Professional, Technical, & Financial",130968.4166,1335.81401,0.01019951256,24158.60134,0,0,6301.799393,0,0,3205.787171,0,0,1335.81401,0.008113810664
49,Inerts and Other,Asphalt Roofing,San Mateo (Countywide),"Services - Professional, Technical, & Financial",130968.4166,1420.546392,0.01084648061,24158.60134,0,0,6301.799393,0,0,3205.787171,0,0,1420.546392,0.008628479997
50,Inerts and Other,Clean Dimensional Lumber,San Mateo (Countywide),"Services - Professional, Technical, & Financial",130968.4166,1312.085295,0.01001833365,24158.60134,0,0,6301.799393,0,0,3205.787171,11.54936546,0.003602661326,1323.63466,0.008039832598
51,Inerts and Other,Clean Engineered Wood,San Mateo (Countywide),"Services - Professional, Technical, & Financial",130968.4166,2443.58627,0.01865782861,24158.60134,0,0,6301.799393,0,0,3205.787171,0,0,2443.58627,0.0148424827
52,Inerts and Other,Clean Pallets & Crates,San Mateo (Countywide),"Services - Professional, Technical, & Financial",130968.4166,10907.48365,0.08328331308,24158.60134,385.4891476,0.01595660039,6301.799393,0,0,3205.787171,459.8267439,0.1434364539,11752.79954,0.07138717629
53,Inerts and Other,Other Wood Waste,San Mateo (Countywide),"Services - Professional, Technical, & Financial",130968.4166,4075.544809,0.03111853158,24158.60134,0,0,6301.799393,0,0,3205.787171,0,0,4075.544809,0.02475509217
54,Inerts and Other,Gypsum Board,San Mateo (Countywide),"Services - Professional, Technical, & Financial",130968.4166,843.5701598,0.006441019762,24158.60134,0,0,6301.799393,0,0,3205.787171,22.53072926,0.007028142561,866.1008891,0.005260746314
55,Inerts and Other,"Rock, Soil and Fines",San Mateo (Countywide),"Services - Professional, Technical, & Financial",130968.4166,2939.335769,0.02244308853,24158.60134,0,0,6301.799393,0,0,3205.787171,31.84423769,0.009933359887,2971.180007,0.01804711722
56,Inerts and Other,Remainder / Composite Inerts and Other,San Mateo (Countywide),"Services - Professional, Technical, & Financial",130968.4166,4915.584051,0.03753259127,24158.60134,0,0,6301.799393,0,0,3205.787171,0,0,4915.584051,0.02985753854
57,Household Hazardous Waste (HHW),Paint,San Mateo (Countywide),"Services - Professional, Technical, & Financial",130968.4166,0,0,24158.60134,0,0,6301.799393,0,0,3205.787171,0,0,0,0
58,Household Hazardous Waste (HHW),Vehicle and Equipment Fluids,San Mateo (Countywide),"Services - Professional, Technical, & Financial",130968.4166,5.701189534,4.35E-05,24158.60134,0,0,6301.799393,0,0,3205.787171,0,0,5.701189534,3.46E-05
59,Household Hazardous Waste (HHW),Used Oil,San Mateo (Countywide),"Services - Professional, Technical, & Financial",130968.4166,0,0,24158.60134,0,0,6301.799393,0,0,3205.787171,0,0,0,0
60,Household Hazardous Waste (HHW),Batteries,San Mateo (Countywide),"Services - Professional, Technical, & Financial",130968.4166,28.39276944,0.0002167909651,24158.60134,0,0,6301.799393,0.4958000398,7.87E-05,3205.787171,55.07010356,0.01717834049,83.95867305,0.0005099697799
61,Household Hazardous Waste (HHW),Remainder / Composite Household Hazardous,San Mateo (Countywide),"Services - Professional, Technical, & Financial",130968.4166,209.7383658,0.001601442326,24158.60134,0.5538641726,2.29E-05,6301.799393,0,0,3205.787171,1.210462854,0.0003775867797,211.5026928,0.001284679447
62,Special Waste,Ash,San Mateo (Countywide),"Services - Professional, Technical, & Financial",130968.4166,0,0,24158.60134,0,0,6301.799393,0,0,3205.787171,0,0,0,0
63,Special Waste,Treated Medical Waste,San Mateo (Countywide),"Services - Professional, Technical, & Financial",130968.4166,5.701189534,4.35E-05,24158.60134,0,0,6301.799393,0,0,3205.787171,0,0,5.701189534,3.46E-05
64,Special Waste,Bulky Items,San Mateo (Countywide),"Services - Professional, Technical, & Financial",130968.4166,2325.752129,0.01775811443,24158.60134,0,0,6301.799393,0,0,3205.787171,13.00295688,0.004056088624,2338.755086,0.0142057321
65,Special Waste,Tires,San Mateo (Countywide),"Services - Professional, Technical, & Financial",130968.4166,0,0,24158.60134,0,0,6301.799393,0,0,3205.787171,0,0,0,0
66,Special Waste,Remainder / Composite Special Waste,San Mateo (Countywide),"Services - Professional, Technical, & Financial",130968.4166,5.715865289,4.36E-05,24158.60134,0,0,6301.799393,0,0,3205.787171,0,0,5.715865289,3.47E-05
67,Mixed Residue,Mixed Residue,San Mateo (Countywide),"Services - Professional, Technical, & Financial",130968.4166,160.5835052,0.001226123896,24158.60134,0,0,6301.799393,0,0,3205.787171,0,0,160.5835052,0.000975393391
0,Paper,Uncoated Corrugated Cardboard,Fresno (Countywide),"Arts, Entertainment, & Recreation",9342.983022,182.8408555,0.01956985848,559.837069,293.6009782,0.524440046,88.2473667,0,0,1086.414058,4.612615303,0.004245724977,481.054449,0.04342633732
1,Paper,Paper Bags,Fresno (Countywide),"Arts, Entertainment, & Recreation",9342.983022,30.69189998,0.003285021487,559.837069,1.08755767,0.001942632474,88.2473667,0,0,1086.414058,0,0,31.77945765,0.002868834184
2,Paper,Newspaper,Fresno (Countywide),"Arts, Entertainment, & Recreation",9342.983022,150.0589088,0.0160611347,559.837069,3.644342255,0.006509647996,88.2473667,0,0,1086.414058,0,0,153.7032511,0.01387528843
3,Paper,White Ledger Paper,Fresno (Countywide),"Arts, Entertainment, & Recreation",9342.983022,58.39776928,0.00625044155,559.837069,11.64467288,0.02080011048,88.2473667,0,0,1086.414058,0,0,70.04244216,0.006322957259
4,Paper,Other Office Paper,Fresno (Countywide),"Arts, Entertainment, & Recreation",9342.983022,77.38942252,0.008283159922,559.837069,14.58013061,0.02604352483,88.2473667,0,0,1086.414058,0,0,91.96955313,0.008302388317
5,Paper,Magazines and Catalogs,Fresno (Countywide),"Arts, Entertainment, & Recreation",9342.983022,47.35895381,0.005068932876,559.837069,11.92067462,0.02129311415,88.2473667,0,0,1086.414058,0,0,59.27962843,0.005351363334
6,Paper,Phone Books and Directories,Fresno (Countywide),"Arts, Entertainment, & Recreation",9342.983022,1.457471863,0.0001559964157,559.837069,0,0,88.2473667,0,0,1086.414058,0,0,1.457471863,0.0001315706879
7,Paper,Other Miscellaneous Paper - Compostable,Fresno (Countywide),"Arts, Entertainment, & Recreation",9342.983022,37.68347269,0.004033344875,559.837069,5.33866992,0.009536113658,88.2473667,0,0,1086.414058,7.70673823,0.007093739418,50.72888084,0.00457945976
8,Paper,Other Miscellaneous Paper - Other,Fresno (Countywide),"Arts, Entertainment, & Recreation",9342.983022,262.0774127,0.02805072129,559.837069,14.65071785,0.02616961016,88.2473667,0,0,1086.414058,0,0,276.7281306,0.02498114126
9,Paper,Remainder / Composite Paper - Compostable,Fresno (Countywide),"Arts, Entertainment, & Recreation",9342.983022,882.3155921,0.09443617632,559.837069,17.45864963,0.03118523334,88.2473667,0,0,1086.414058,0,0,899.7742417,0.08122552408
10,Paper,Remainder / Composite Paper - Other,Fresno (Countywide),"Arts, Entertainment, & Recreation",9342.983022,222.5934362,0.02382466453,559.837069,1.747985345,0.003122310832,88.2473667,0,0,1086.414058,0.8905564177,0.0008197209994,225.231978,0.0203324174
11,Glass,Clear Glass Bottles and Containers,Fresno (Countywide),"Arts, Entertainment, & Recreation",9342.983022,113.666487,0.01216597384,559.837069,30.35076713,0.05421357179,88.2473667,0,0,1086.414058,2.711100028,0.002495457424,146.7283542,0.01324564198
12,Glass,Green Glass Bottles and Containers,Fresno (Countywide),"Arts, Entertainment, & Recreation",9342.983022,89.88597476,0.009620693363,559.837069,56.03906551,0.1000988834,88.2473667,0,0,1086.414058,0.3464147759,0.0003188607265,146.271455,0.01320439622
13,Glass,Brown Glass Bottles and Containers,Fresno (Countywide),"Arts, Entertainment, & Recreation",9342.983022,81.72198438,0.008746883536,559.837069,21.01331429,0.03753469616,88.2473667,0,0,1086.414058,51.01498981,0.04695722539,153.7502885,0.01387953464
14,Glass,Other Glass Colored Bottles and Containers,Fresno (Countywide),"Arts, Entertainment, & Recreation",9342.983022,0.7066530247,7.56E-05,559.837069,0,0,88.2473667,0,0,1086.414058,0,0,0.7066530247,6.38E-05
15,Glass,Flat Glass,Fresno (Countywide),"Arts, Entertainment, & Recreation",9342.983022,0.2649948843,2.84E-05,559.837069,0,0,88.2473667,0,0,1086.414058,0,0,0.2649948843,2.39E-05
16,Glass,Remainder / Composite Glass,Fresno (Countywide),"Arts, Entertainment, & Recreation",9342.983022,7.6717785,0.0008211273082,559.837069,0,0,88.2473667,0,0,1086.414058,0,0,7.6717785,0.0006925561996
17,Metal,Tin/Steel Cans,Fresno (Countywide),"Arts, Entertainment, & Recreation",9342.983022,61.08502212,0.006538064125,559.837069,10.31552947,0.01842594933,88.2473667,0,0,1086.414058,2.500408404,0.002301524344,73.90095999,0.006671278113
18,Metal,Major Appliances,Fresno (Countywide),"Arts, Entertainment, & Recreation",9342.983022,0,0,559.837069,0,0,88.2473667,0,0,1086.414058,0,0,0,0
19,Metal,Used Oil Filters,Fresno (Countywide),"Arts, Entertainment, & Recreation",9342.983022,0,0,559.837069,0,0,88.2473667,0,0,1086.414058,0,0,0,0
20,Metal,Other Ferrous,Fresno (Countywide),"Arts, Entertainment, & Recreation",9342.983022,21.81200582,0.002334586905,559.837069,0,0,88.2473667,0,0,1086.414058,56.90826174,0.05238174276,78.72026756,0.007106332557
21,Metal,Aluminum Cans,Fresno (Countywide),"Arts, Entertainment, & Recreation",9342.983022,27.08015242,0.00289844821,559.837069,3.616647957,0.006460179501,88.2473667,0,0,1086.414058,1.760854223,0.001620794769,32.4576546,0.002930057211
22,Metal,Other Non-Ferrous,Fresno (Countywide),"Arts, Entertainment, & Recreation",9342.983022,18.40266914,0.00196967811,559.837069,0.2672381527,0.0004773498711,88.2473667,0,0,1086.414058,2.65060575,0.002439774899,21.32051304,0.001924671507
23,Metal,Remainder / Composite Metal,Fresno (Countywide),"Arts, Entertainment, & Recreation",9342.983022,41.15509443,0.004404920177,559.837069,0,0,88.2473667,0,0,1086.414058,0,0,41.15509443,0.003715203168
24,Electronics,Brown Goods,Fresno (Countywide),"Arts, Entertainment, & Recreation",9342.983022,1.921212911,0.0002056316389,559.837069,0,0,88.2473667,0,0,1086.414058,0,0,1.921212911,0.0001734340886
25,Electronics,Computer-related Electronics,Fresno (Countywide),"Arts, Entertainment, & Recreation",9342.983022,0.3533265124,3.78E-05,559.837069,0,0,88.2473667,0,0,1086.414058,15.55548195,0.01431818912,15.90880846,0.001436139472
26,Electronics,Other Small Consumer Electronics,Fresno (Countywide),"Arts, Entertainment, & Recreation",9342.983022,0,0,559.837069,0,0,88.2473667,0,0,1086.414058,0,0,0,0
27,Electronics,Video Display Devices,Fresno (Countywide),"Arts, Entertainment, & Recreation",9342.983022,0,0,559.837069,0,0,88.2473667,0,0,1086.414058,1.50409063,0.001384454314,1.50409063,0.0001357791144
28,Plastic,PETE Plastic Containers,Fresno (Countywide),"Arts, Entertainment, & Recreation",9342.983022,71.63678109,0.007667442071,559.837069,13.65153014,0.02438482712,88.2473667,0,0,1086.414058,5.054504278,0.004652465824,90.34281551,0.008155537463
29,Plastic,HDPE Plastic Containers,Fresno (Countywide),"Arts, Entertainment, & Recreation",9342.983022,25.68019747,0.002748607957,559.837069,6.157367644,0.01099849936,88.2473667,0,0,1086.414058,0.415555381,0.0003825018443,32.2531205,0.002911593258
30,Plastic,Miscellaneous Plastic Containers,Fresno (Countywide),"Arts, Entertainment, & Recreation",9342.983022,29.07432299,0.003111888668,559.837069,3.643072174,0.006507379334,88.2473667,0,0,1086.414058,2.060408896,0.001896522675,34.77780406,0.003139504589
31,Plastic,Plastic Trash Bags,Fresno (Countywide),"Arts, Entertainment, & Recreation",9342.983022,237.2192384,0.02539009627,559.837069,4.837010564,0.008640032667,88.2473667,0,0,1086.414058,0,0,242.056249,0.02185119863
32,Plastic,Plastic Grocery and Other Merchandise Bags,Fresno (Countywide),"Arts, Entertainment, & Recreation",9342.983022,15.984419,0.001710847484,559.837069,1.135762149,0.002028736952,88.2473667,0,0,1086.414058,0,0,17.12018115,0.001545493994
33,Plastic,Non-Bag Commercial and Industrial Packaging Film,Fresno (Countywide),"Arts, Entertainment, & Recreation",9342.983022,39.0366891,0.0041781826,559.837069,0.2672381527,0.0004773498711,88.2473667,0,0,1086.414058,0,0,39.30392725,0.003548092334
34,Plastic,Film Products,Fresno (Countywide),"Arts, Entertainment, & Recreation",9342.983022,1.402308746,0.000150092186,559.837069,1.028866888,0.001837797004,88.2473667,0,0,1086.414058,0.1370086796,0.000126110923,2.568184314,0.0002318382847
35,Plastic,Other Film - Other,Fresno (Countywide),"Arts, Entertainment, & Recreation",9342.983022,200.32796,0.02144154169,559.837069,5.026711876,0.008978883596,88.2473667,0,0,1086.414058,9.522103236,0.008764709147,214.8767751,0.01939761983
36,Plastic,Durable Plastic Items - #2 and #5 Bulky Rigids,Fresno (Countywide),"Arts, Entertainment, & Recreation",9342.983022,20.23040792,0.002165305008,559.837069,0.3607715062,0.000644422326,88.2473667,0,0,1086.414058,0,0,20.59117943,0.001858832208
37,Plastic,Durable Plastic Items - Other,Fresno (Countywide),"Arts, Entertainment, & Recreation",9342.983022,90.35059515,0.009670422705,559.837069,0.06680953818,0.0001193374678,88.2473667,0,0,1086.414058,0,0,90.41740469,0.008162270869
38,Plastic,Remainder / Composite Plastic,Fresno (Countywide),"Arts, Entertainment, & Recreation",9342.983022,557.1982533,0.05963815325,559.837069,1.456447932,0.002601556797,88.2473667,0,0,1086.414058,0.6850433982,0.0006305546149,559.3397446,0.05049340356
